Usage_ID,Account,TS,Service,SKU,Usage,Unit,Cost,Currency,Region,Free_Tier_Flag,Tag_Owner,Tag_Env,Resource_ID,Ticket_ID,Ticket_Text,Incident_ID,Price_Version,Pricing_Type,Department,Project,SLA_Event,Log_Skew_Seconds,FX_Rate,Purchase_Type,Usage_seconds,Duplicate_Flag,Spike_Flag,Tag_Owner_Missing,Tag_Env_Missing,Resource_ID_Valid,Resource_Type,Incident_Linked,Price_Version_Valid,Cost_INR,Idle_Resource,Cost_Allocation_Valid,Unit_Cost,carbon
U895,ACCT-002,2026-11-15 06:10:16+00:00,Compute,VM-STD-4,331.03,seconds,637.02,EUR,ap-south-1,False,david,test,resource-8818,T-136,Customer reported latency issue,NONE,v1,on-demand,Sales,Project-C,NONE,44.0,83.92773601442715,reserved,331.03,False,False,False,False,False,VM,False,True,53463.65,True,True,161.50696311512553,6.6206e-05
U896,ACCT-001,2026-01-12 13:15:00+00:00,Networking,VM-STD-4,140.78,seconds,132.15,INR,ap-south-1,False,charlie,dev,resource-6832,T-156,Customer reported latency issue,I-10,v1,spot,Engineering,Project-B,OUTAGE,0.0,82.36296472196328,on-demand,140.78,False,False,False,False,False,VM,True,True,10884.27,True,True,77.31403608467112,2.8156e-05
U904,ACCT-002,2026-05-17 12:11:16+00:00,Compute,VM-STD-4,473.53,seconds,0.0,INR,us-east-1,True,alice,dev,resource-4647,T-19,Customer reported latency issue,I-10,v2,on-demand,Research,Project-B,OUTAGE,44.0,88.24358260336122,on-demand,473.53,False,False,False,False,False,VM,True,True,0.0,True,True,0.0,9.470599999999998e-05
U906,ACCT-002,2026-09-01 21:06:50+00:00,Compute,VM-STD-4,62.65,seconds,78.11,INR,us-east-1,False,david,prod,R2631,T-122,User email [MASKED_EMAIL] cannot login,I-57,v2,spot,Research,Project-A,DEGRADED,10.0,77.55452895615626,spot,62.65,False,False,False,False,True,VM,True,True,6057.78,True,True,96.6924181963288,1.2529999999999999e-05
U920,ACCT-002,2026-03-17 11:02:00+00:00,Database,VM-STD-4,446.45,seconds,0.0,USD,ap-south-1,True,charlie,dev,R1448,T-60,Customer reported latency issue,I-53,v2,spot,Engineering,Project-C,OUTAGE,0.0,82.60478053375914,spot,446.45,False,False,False,False,True,VM,True,True,0.0,True,True,0.0,8.929e-05
U923,ACCT-001,2026-10-18 08:59:42+00:00,Compute,VM-STD-4,419.35,seconds,0.0,EUR,us-east-1,True,unknown,test,R2065,T-33,Customer phone [MASKED_PHONE] reported outage,NONE,v2,spot,Sales,Project-B,DEGRADED,18.0,73.59131879924178,on-demand,419.35,False,False,True,False,True,VM,False,True,0.0,True,True,0.0,8.387e-05
U953,ACCT-003,2026-01-30 05:26:00+00:00,Ai,VM-STD-4,458.51,seconds,0.0,EUR,ap-south-1,True,david,test,R3687,T-141,User email [MASKED_EMAIL] cannot login,I-46,v3,on-demand,Engineering,Project-C,OUTAGE,0.0,89.03428373993941,on-demand,458.51,False,False,False,False,True,VM,True,True,0.0,True,True,0.0,9.1702e-05
U961,ACCT-003,2026-04-15 22:36:37+00:00,Compute,DB-GP-2,72.55,seconds,103.58,EUR,us-east-1,False,bob,prod,resource-2826,T-126,Customer reported latency issue,I-42,v2,reserved,Finance,Project-C,NONE,83.0,72.1337307603741,spot,72.55,False,False,False,False,False,DB,True,True,7471.61,True,True,102.9856650585803,1.4509999999999998e-05
U965,ACCT-001,2026-08-06 22:25:00+00:00,Networking,VM-STD-4,219.54,seconds,274.21,EUR,us-east-1,False,unknown,test,resource-6030,T-77,Customer phone [MASKED_PHONE] reported outage,NONE,v1,reserved,Research,Project-A,DEGRADED,0.0,88.78307003022252,spot,219.54,False,False,True,False,False,VM,False,True,24345.21,True,True,110.89191035802132,4.3907999999999994e-05
U984,ACCT-001,2026-02-01 10:05:00+00:00,Networking,VM-STD-4,181.69,seconds,313.69,INR,ap-south-1,False,bob,test,resource-3883,T-77,Customer reported latency issue,NONE,v3,reserved,Sales,Project-C,DEGRADED,0.0,87.71007341382015,on-demand,181.69,False,False,False,False,False,VM,False,True,27513.77,True,True,151.4324949089108,3.6338e-05
U988,ACCT-002,2026-03-25 09:50:00+00:00,Storage,DB-GP-2,371.11,seconds,298.71,EUR,us-east-1,False,bob,dev,resource-7616,T-26,User email [MASKED_EMAIL] cannot login,I-47,v1,on-demand,Research,Project-B,DEGRADED,0.0,80.69244256293925,reserved,371.11,False,False,False,False,False,DB,True,True,24103.64,True,True,64.9501226051575,7.4222e-05
U991,ACCT-003,2026-09-18 15:42:10+00:00,Compute,VM-STD-4,104.56,seconds,0.0,INR,us-east-1,True,charlie,unknown,R3576,T-181,Customer reported latency issue,I-72,v3,spot,Sales,Project-C,NONE,110.0,72.49709014409038,spot,104.56,False,False,False,True,True,VM,True,True,0.0,True,True,0.0,2.0912e-05
U1011,ACCT-003,2026-06-09 14:55:03+00:00,Networking,VM-STD-4,62.52,seconds,0.0,INR,us-east-1,True,alice,unknown,R6400,T-59,Customer phone [MASKED_PHONE] reported outage,I-27,v2,on-demand,Engineering,Project-A,NONE,117.0,79.55677243383818,reserved,62.52,False,False,False,True,True,VM,True,True,0.0,True,True,0.0,1.2504000000000001e-05
U1045,ACCT-002,2026-07-19 09:14:00+00:00,Ai,VM-STD-4,474.69,seconds,128.77,USD,ap-south-1,False,david,test,R3877,T-160,Customer phone [MASKED_PHONE] reported outage,NONE,v1,on-demand,Sales,Project-A,DEGRADED,0.0,79.13860829103523,on-demand,474.69,False,False,False,False,True,VM,False,True,10190.68,True,True,21.468073900861615,9.493799999999999e-05
U1054,ACCT-003,2026-04-11 03:47:00+00:00,Ai,VM-STD-4,316.28,seconds,0.0,USD,us-east-1,True,alice,prod,R7766,T-128,User email [MASKED_EMAIL] cannot login,I-28,v2,reserved,Research,Project-C,DEGRADED,0.0,84.62980815598071,spot,316.28,False,False,False,False,True,VM,True,True,0.0,True,True,0.0,6.325599999999999e-05
U1066,ACCT-003,2026-03-13 04:30:00+00:00,Compute,VM-STD-4,424.59,seconds,0.0,INR,us-east-1,True,alice,test,resource-9709,T-5,Customer phone [MASKED_PHONE] reported outage,I-53,v1,on-demand,Finance,Project-A,OUTAGE,0.0,72.2971208262285,reserved,424.59,False,False,False,False,False,VM,True,True,0.0,True,True,0.0,8.491799999999999e-05
U1088,ACCT-002,2026-04-27 19:01:00+00:00,Storage,VM-STD-4,31.88,seconds,0.0,EUR,ap-south-1,True,david,prod,resource-2446,T-31,Customer reported latency issue,I-71,v2,on-demand,Sales,Project-C,DEGRADED,0.0,88.4362367231407,on-demand,31.88,False,False,False,False,False,VM,True,True,0.0,True,True,0.0,6.376e-06
U1091,ACCT-003,2026-09-23 02:29:39+00:00,Database,VM-STD-4,225.68,seconds,0.0,EUR,ap-south-1,True,unknown,test,resource-8780,T-85,Customer reported latency issue,I-85,v3,spot,Finance,Project-B,OUTAGE,21.0,78.22958565724903,reserved,225.68,False,False,True,False,False,VM,True,True,0.0,True,True,0.0,4.5135999999999996e-05
U1092,ACCT-003,2026-07-02 19:39:00+00:00,Ai,VM-STD-4,5.1,seconds,7.47,USD,us-east-1,False,david,test,resource-2225,T-29,Customer reported latency issue,I-32,v3,reserved,Research,Project-A,NONE,0.0,79.40976421424018,on-demand,5.1,False,False,False,False,False,VM,True,True,593.19,True,True,116.31176470588237,1.02e-06
U1103,ACCT-001,2026-08-17 18:58:00+00:00,Compute,VM-STD-4,457.85,seconds,885.22,EUR,us-east-1,False,charlie,prod,R4069,T-31,Customer phone [MASKED_PHONE] reported outage,I-30,v2,spot,Sales,Project-A,DEGRADED,0.0,76.84591105537324,spot,457.85,False,False,False,False,True,VM,True,True,68025.54,True,True,148.57604018783442,9.157e-05
U1105,ACCT-001,2026-02-02 00:02:00+00:00,Ai,DB-GP-2,90.53,seconds,0.0,USD,us-east-1,True,david,unknown,resource-6822,T-35,Customer phone [MASKED_PHONE] reported outage,NONE,v1,spot,Engineering,Project-C,DEGRADED,0.0,74.82872989043184,on-demand,90.53,False,False,False,True,False,DB,False,True,0.0,True,True,0.0,1.8106e-05
U1118,ACCT-002,2026-10-06 16:00:33+00:00,Ai,DB-GP-2,357.34,seconds,194.28,EUR,us-east-1,False,alice,dev,resource-9854,T-157,User email [MASKED_EMAIL] cannot login,I-2,v2,on-demand,Research,Project-C,DEGRADED,27.0,72.90225112931934,on-demand,357.34,False,False,False,False,False,DB,True,True,14163.45,True,True,39.635781048861034,7.146799999999999e-05
U1121,ACCT-002,2026-02-26 01:11:00+00:00,Networking,VM-STD-4,5.27,seconds,0.0,EUR,us-east-1,True,bob,unknown,R7745,T-20,Customer phone [MASKED_PHONE] reported outage,I-13,v1,reserved,Engineering,Project-B,DEGRADED,0.0,73.52902832139496,spot,5.27,False,False,False,True,True,VM,True,True,0.0,True,True,0.0,1.0539999999999998e-06
U1122,ACCT-002,2026-07-22 20:30:59+00:00,Storage,VM-STD-4,32.12,seconds,44.83,USD,us-east-1,False,charlie,test,resource-4571,T-8,User email [MASKED_EMAIL] cannot login,I-49,v2,on-demand,Research,Project-C,OUTAGE,1.0,76.9565322774101,reserved,32.12,False,False,False,False,False,VM,True,True,3449.96,True,True,107.40846824408469,6.423999999999999e-06
U1125,ACCT-002,2026-10-05 11:02:57+00:00,Compute,DB-GP-2,151.16,seconds,0.0,INR,us-east-1,True,bob,prod,R5660,T-45,User email [MASKED_EMAIL] cannot login,NONE,v2,reserved,Research,Project-A,DEGRADED,3.0,71.3176167605724,spot,151.16,False,False,False,False,True,DB,False,True,0.0,True,True,0.0,3.0231999999999998e-05
U1140,ACCT-002,2026-03-15 12:16:00+00:00,Networking,VM-STD-4,238.31,seconds,169.8,USD,ap-south-1,False,bob,unknown,resource-7477,T-120,Customer phone [MASKED_PHONE] reported outage,I-61,v2,reserved,Research,Project-C,NONE,0.0,87.40158715607245,spot,238.31,False,False,False,True,False,VM,True,True,14840.79,True,True,62.27514581847174,4.7662e-05
U1141,ACCT-002,2026-10-05 17:03:00+00:00,Storage,VM-STD-4,430.16,seconds,0.0,EUR,ap-south-1,True,bob,unknown,R2036,T-156,Customer phone [MASKED_PHONE] reported outage,I-68,v1,reserved,Engineering,Project-B,OUTAGE,0.0,82.50782944604003,spot,430.16,False,False,False,True,True,VM,True,True,0.0,True,True,0.0,8.6032e-05
U1156,ACCT-003,2026-03-15 11:18:45+00:00,Compute,DB-GP-2,92.77,seconds,0.0,EUR,us-east-1,True,david,prod,resource-3319,T-78,User email [MASKED_EMAIL] cannot login,NONE,v1,spot,Sales,Project-B,DEGRADED,15.0,72.93502133871723,reserved,92.77,False,False,False,False,False,DB,False,True,0.0,True,True,0.0,1.8554e-05
U1159,ACCT-001,2026-11-03 00:23:57+00:00,Database,VM-STD-4,283.35,seconds,219.2,USD,us-east-1,False,charlie,prod,resource-9123,T-37,Customer reported latency issue,NONE,v2,on-demand,Sales,Project-A,OUTAGE,3.0,87.61594839815314,reserved,283.35,False,False,False,False,False,VM,False,True,19205.42,True,True,67.77984824422091,5.6670000000000005e-05
U1190,ACCT-001,2026-11-16 14:18:30+00:00,Database,VM-STD-4,443.41,seconds,175.33,INR,us-east-1,False,bob,dev,R3230,T-142,Customer phone [MASKED_PHONE] reported outage,I-65,v1,reserved,Sales,Project-B,DEGRADED,90.0,79.42174543562025,spot,443.41,False,False,False,False,True,VM,True,True,13925.01,True,True,31.404366162242617,8.8682e-05
U1192,ACCT-001,2026-07-17 09:42:00+00:00,Storage,VM-STD-4,89.39,seconds,0.0,USD,ap-south-1,True,bob,prod,R1319,T-116,User email [MASKED_EMAIL] cannot login,NONE,v2,reserved,Finance,Project-A,OUTAGE,120.0,79.92163633145806,on-demand,89.39,False,False,False,False,True,VM,False,True,0.0,True,True,0.0,1.7878e-05
U1224,ACCT-001,2026-06-09 21:27:31+00:00,Ai,DB-GP-2,11.85,seconds,0.0,INR,ap-south-1,True,alice,test,resource-3371,T-20,Customer phone [MASKED_PHONE] reported outage,I-91,v1,on-demand,Sales,Project-B,OUTAGE,89.0,83.29245373393962,on-demand,11.85,False,False,False,False,False,DB,True,True,0.0,True,True,0.0,2.3699999999999998e-06
U1226,ACCT-002,2026-01-02 05:41:00+00:00,Storage,VM-STD-4,480.88,seconds,0.0,USD,ap-south-1,True,alice,unknown,resource-2979,T-186,Customer reported latency issue,I-99,v3,spot,Finance,Project-B,DEGRADED,0.0,84.09692340836848,spot,480.88,False,False,False,True,False,VM,True,True,0.0,True,True,0.0,9.6176e-05
U1247,ACCT-003,2026-08-19 11:13:00+00:00,Compute,VM-STD-4,497.88,seconds,0.0,INR,us-east-1,True,bob,dev,R8024,T-50,Customer reported latency issue,I-87,v1,spot,Finance,Project-C,OUTAGE,0.0,72.7167026304715,reserved,497.88,False,False,False,False,True,VM,True,True,0.0,True,True,0.0,9.9576e-05
U1260,ACCT-003,2026-07-21 04:31:00+00:00,Storage,VM-STD-4,52.24,seconds,13.98,USD,us-east-1,False,unknown,test,R8898,T-3,Customer reported latency issue,I-75,v2,spot,Engineering,Project-C,NONE,0.0,75.22971043461713,reserved,52.24,False,False,True,False,True,VM,True,True,1051.71,True,True,20.1322741194487,1.0448e-05
U1278,ACCT-002,2026-10-06 08:14:32+00:00,Compute,DB-GP-2,145.93,seconds,267.05,USD,us-east-1,False,alice,prod,resource-3368,T-181,Customer phone [MASKED_PHONE] reported outage,I-53,v3,spot,Engineering,Project-A,OUTAGE,88.0,71.24872693775603,on-demand,145.93,False,False,False,False,False,DB,True,True,19026.97,True,True,130.38422531350648,2.9186e-05
U1294,ACCT-002,2026-02-08 18:27:00+00:00,Database,VM-STD-4,365.1,seconds,0.0,INR,ap-south-1,True,charlie,test,R4904,T-141,Customer reported latency issue,NONE,v2,spot,Research,Project-A,NONE,0.0,82.13204315156042,reserved,365.1,False,False,False,False,True,VM,False,True,0.0,True,True,0.0,7.302e-05
U1324,ACCT-001,2026-10-11 22:17:00+00:00,Storage,VM-STD-4,97.09,seconds,52.88,USD,us-east-1,False,charlie,dev,R9949,T-131,Customer reported latency issue,I-60,v3,spot,Sales,Project-B,NONE,0.0,83.83177924936456,spot,97.09,False,False,False,False,True,VM,True,True,4433.02,True,True,45.65887321042332,1.9418e-05
U1335,ACCT-003,2026-11-19 15:41:32+00:00,Compute,DB-GP-2,216.19,seconds,0.0,INR,ap-south-1,True,unknown,dev,R4367,T-137,User email [MASKED_EMAIL] cannot login,I-95,v2,reserved,Finance,Project-C,DEGRADED,28.0,82.59703051923017,reserved,216.19,False,False,True,False,True,DB,True,True,0.0,True,True,0.0,4.3237999999999995e-05
U1337,ACCT-003,2026-05-05 10:39:46+00:00,Ai,VM-STD-4,410.51,seconds,0.0,INR,us-east-1,True,charlie,dev,resource-7610,T-139,Customer reported latency issue,NONE,v3,spot,Research,Project-C,NONE,14.0,77.43627255458759,reserved,410.51,False,False,False,False,False,VM,False,True,0.0,True,True,0.0,8.2102e-05
U1343,ACCT-003,2026-09-13 21:42:00+00:00,Storage,VM-STD-4,203.47,seconds,0.0,EUR,us-east-1,True,unknown,prod,R9370,T-167,User email [MASKED_EMAIL] cannot login,I-73,v2,reserved,Engineering,Project-A,DEGRADED,0.0,79.77601592503066,spot,203.47,False,False,True,False,True,VM,True,True,0.0,True,True,0.0,4.0694e-05
U1363,ACCT-001,2026-09-18 13:53:00+00:00,Database,DB-GP-2,383.37,seconds,128.48,EUR,us-east-1,False,david,dev,resource-5078,T-102,Customer phone [MASKED_PHONE] reported outage,I-24,v2,reserved,Sales,Project-B,NONE,0.0,89.20706813690055,spot,383.37,False,False,False,False,False,DB,True,True,11461.32,True,True,29.896236012207527,7.667399999999999e-05
U1368,ACCT-003,2026-09-18 17:27:00+00:00,Storage,VM-STD-4,50.15,seconds,0.0,EUR,ap-south-1,True,unknown,unknown,resource-4083,T-19,Customer reported latency issue,I-50,v2,reserved,Sales,Project-A,NONE,0.0,79.24348786244701,reserved,50.15,False,False,True,True,False,VM,True,True,0.0,True,True,0.0,1.0029999999999999e-05
U1371,ACCT-001,2026-07-12 23:31:00+00:00,Storage,VM-STD-4,322.96,seconds,345.21,EUR,us-east-1,False,bob,test,resource-5825,T-51,Customer phone [MASKED_PHONE] reported outage,I-64,v1,on-demand,Finance,Project-A,DEGRADED,0.0,78.18926876478946,spot,322.96,False,False,False,False,False,VM,True,True,26991.72,True,True,83.57604656923459,6.4592e-05
U1374,ACCT-003,2026-06-26 15:58:00+00:00,Compute,VM-STD-4,334.78,seconds,578.65,USD,ap-south-1,False,unknown,test,resource-2279,T-148,Customer reported latency issue,NONE,v3,on-demand,Finance,Project-C,DEGRADED,0.0,77.86399872457966,reserved,334.78,False,False,True,False,False,VM,False,True,45056.0,True,True,134.583905848617,6.695599999999999e-05
U1382,ACCT-001,2026-08-23 13:17:19+00:00,Database,DB-GP-2,203.18,seconds,0.0,EUR,us-east-1,True,unknown,prod,R8445,T-163,User email [MASKED_EMAIL] cannot login,NONE,v3,reserved,Finance,Project-C,DEGRADED,41.0,74.85800907638684,on-demand,203.18,False,False,True,False,True,DB,False,True,0.0,True,True,0.0,4.0636e-05
U1394,ACCT-002,2026-01-13 06:16:00+00:00,Compute,DB-GP-2,498.14,seconds,0.0,USD,us-east-1,True,david,dev,R6950,T-124,User email [MASKED_EMAIL] cannot login,NONE,v1,spot,Finance,Project-B,OUTAGE,0.0,85.46428923126001,spot,498.14,False,False,False,False,True,DB,False,True,0.0,True,True,0.0,9.962799999999999e-05
U1398,ACCT-002,2026-10-11 16:56:06+00:00,Networking,DB-GP-2,109.81,seconds,0.0,USD,us-east-1,True,charlie,dev,resource-7317,T-151,Customer phone [MASKED_PHONE] reported outage,NONE,v1,spot,Engineering,Project-B,NONE,54.0,77.4951316533498,reserved,109.81,False,False,False,False,False,DB,False,True,0.0,True,True,0.0,2.1962e-05
U1399,ACCT-001,2026-10-28 23:45:00+00:00,Database,VM-STD-4,216.96,seconds,0.0,INR,ap-south-1,True,unknown,test,resource-8428,T-92,Customer phone [MASKED_PHONE] reported outage,NONE,v3,on-demand,Finance,Project-C,DEGRADED,0.0,78.24620047951908,reserved,216.96,False,False,True,False,False,VM,False,True,0.0,True,True,0.0,4.3392e-05
U1400,ACCT-002,2026-05-11 07:52:19+00:00,Networking,DB-GP-2,173.73,seconds,0.0,EUR,us-east-1,True,unknown,prod,resource-7492,T-81,Customer phone [MASKED_PHONE] reported outage,I-29,v3,reserved,Research,Project-C,NONE,41.0,80.49196729661737,on-demand,173.73,False,False,True,False,False,DB,True,True,0.0,True,True,0.0,3.4745999999999996e-05
U1420,ACCT-001,2026-07-15 11:24:00+00:00,Networking,VM-STD-4,235.39,seconds,387.4,USD,us-east-1,False,unknown,unknown,R2735,T-157,User email [MASKED_EMAIL] cannot login,I-54,v1,on-demand,Finance,Project-A,DEGRADED,0.0,72.75008375322372,reserved,235.39,False,False,True,True,True,VM,True,True,28183.38,True,True,119.73057479077278,4.707799999999999e-05
U1431,ACCT-002,2026-01-20 23:10:34+00:00,Networking,VM-STD-4,106.04,seconds,64.32,USD,us-east-1,False,alice,dev,R4145,T-124,Customer phone [MASKED_PHONE] reported outage,I-36,v1,reserved,Engineering,Project-C,OUTAGE,86.0,73.92296752435611,on-demand,106.04,False,False,False,False,True,VM,True,True,4754.73,True,True,44.83902301018483,2.1208e-05
U1444,ACCT-003,2026-12-01 22:05:00+00:00,Compute,DB-GP-2,280.76,seconds,0.0,EUR,us-east-1,True,alice,prod,R1922,T-47,User email [MASKED_EMAIL] cannot login,I-19,v3,on-demand,Engineering,Project-A,DEGRADED,0.0,79.95832581457337,spot,280.76,False,False,False,False,True,DB,True,True,0.0,True,True,0.0,5.6151999999999994e-05
U1446,ACCT-003,2026-01-30 14:59:24+00:00,Storage,VM-STD-4,232.04,seconds,0.0,USD,ap-south-1,True,david,dev,resource-4627,T-34,User email [MASKED_EMAIL] cannot login,NONE,v1,reserved,Research,Project-B,DEGRADED,96.0,77.07674016760143,on-demand,232.04,False,False,False,False,False,VM,False,True,0.0,True,True,0.0,4.6407999999999993e-05
U1466,ACCT-003,2026-08-25 17:47:45+00:00,Storage,DB-GP-2,181.55,seconds,0.0,USD,us-east-1,True,charlie,test,R3693,T-102,User email [MASKED_EMAIL] cannot login,NONE,v3,spot,Sales,Project-C,DEGRADED,75.0,86.66902747593579,reserved,181.55,False,False,False,False,True,DB,False,True,0.0,True,True,0.0,3.631e-05
U1488,ACCT-002,2026-03-12 14:38:00+00:00,Ai,DB-GP-2,262.19,seconds,0.0,EUR,us-east-1,True,bob,dev,R8005,T-99,User email [MASKED_EMAIL] cannot login,I-50,v2,spot,Research,Project-B,NONE,0.0,71.51251952258464,on-demand,262.19,False,False,False,False,True,DB,True,True,0.0,True,True,0.0,5.2437999999999995e-05
U1507,ACCT-002,2026-09-06 01:42:00+00:00,Database,VM-STD-4,398.3,seconds,0.0,USD,ap-south-1,True,charlie,test,resource-4924,T-85,User email [MASKED_EMAIL] cannot login,I-31,v2,reserved,Engineering,Project-C,DEGRADED,0.0,81.88177673032254,on-demand,398.3,False,False,False,False,False,VM,True,True,0.0,True,True,0.0,7.965999999999999e-05
U1508,ACCT-003,2026-04-19 02:32:08+00:00,Compute,VM-STD-4,113.4,seconds,0.0,USD,us-east-1,True,david,unknown,resource-5115,T-180,Customer reported latency issue,I-24,v1,reserved,Sales,Project-C,OUTAGE,52.0,76.0720985720389,spot,113.4,False,False,False,True,False,VM,True,True,0.0,True,True,0.0,2.268e-05
U1511,ACCT-002,2026-08-04 13:29:10+00:00,Database,DB-GP-2,244.08,seconds,0.0,INR,us-east-1,True,unknown,prod,R4709,T-55,User email [MASKED_EMAIL] cannot login,NONE,v3,on-demand,Sales,Project-B,DEGRADED,50.0,76.78057726880569,on-demand,244.08,False,False,True,False,True,DB,False,True,0.0,True,True,0.0,4.8816e-05
U1535,ACCT-003,2026-08-09 22:15:07+00:00,Ai,DB-GP-2,441.99,seconds,329.74,USD,us-east-1,False,unknown,unknown,R6665,T-182,Customer reported latency issue,I-71,v2,on-demand,Research,Project-B,NONE,113.0,89.49516567385844,reserved,441.99,False,False,True,True,True,DB,True,True,29510.14,True,True,66.7665331794837,8.8398e-05
U1546,ACCT-003,2026-03-02 10:37:54+00:00,Database,VM-STD-4,281.29,seconds,511.81,INR,us-east-1,False,charlie,unknown,R4678,T-114,Customer reported latency issue,I-9,v3,spot,Sales,Project-C,NONE,6.0,84.19752122188552,spot,281.29,False,False,False,True,True,VM,True,True,43093.13,True,True,153.19822958512566,5.6258e-05
U1584,ACCT-001,2026-07-05 12:09:10+00:00,Storage,VM-STD-4,477.56,seconds,0.0,INR,ap-south-1,True,unknown,prod,resource-2367,T-68,Customer phone [MASKED_PHONE] reported outage,I-8,v2,on-demand,Research,Project-C,NONE,50.0,70.56059533495225,reserved,477.56,False,False,True,False,False,VM,True,True,0.0,True,True,0.0,9.551199999999999e-05
U1592,ACCT-002,2026-02-11 14:04:00+00:00,Storage,VM-STD-4,312.91,seconds,0.0,INR,ap-south-1,True,david,test,R4477,T-196,Customer phone [MASKED_PHONE] reported outage,NONE,v1,spot,Finance,Project-B,DEGRADED,0.0,75.90949482443854,reserved,312.91,False,False,False,False,True,VM,False,True,0.0,True,True,0.0,6.2582e-05
